,artist,title,albumart,time,channel
121,@MorningMashUp,FB/MorningMashUp,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_2.jpg,1493376328.3083484,SiriusXM Hits 1
122,The Weeknd,Can't Feel My Face,http://www.siriusxm.com/albumart/Live/1030/theweeknd_560410C2_m.jpg,1493376448.3089163,SiriusXM Hits 1
123,Julia Michaels,Issues,http://www.siriusxm.com/albumart/Live/1030/juliamichael_58783EB5_m.jpg,1493376628.367765,SiriusXM Hits 1
124,Ed Sheeran,Castle On The Hill,http://www.siriusxm.com/albumart/Live/1030/edsheeran_5870714F_m.jpg,1493376868.305749,SiriusXM Hits 1
125,Chainsmokers/Coldplay,Something Just Like This,http://www.siriusxm.com/albumart/Live/1030/chainsmokers_58C328AC_m.jpg,1493377048.3662252,SiriusXM Hits 1
126,@MorningMashUp,FB/MorningMashUp,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_2.jpg,1493377288.300116,SiriusXM Hits 1
127,James Arthur,Say You Won't Let Go,http://www.siriusxm.com/albumart/Live/1100/jamesarthur_58B69EF7_m.jpg,1493377468.492086,SiriusXM Hits 1
128,The Vamps/Matoma,All Night,http://www.siriusxm.com/albumart/Live/1100/thevampsmato_5893B63C_m.jpg,1493377588.3145258,SiriusXM Hits 1
129,Fitz & The Tantrums,HandClap,http://www.siriusxm.com/albumart/Live/1100/fitzthetantr_5835183E_m.jpg,1493377888.3246114,SiriusXM Hits 1
130,Chainsmokers,Paris,http://www.siriusxm.com/albumart/Live/1100/chainsmokers_58A83CE8_m.jpg,1493378128.2928505,SiriusXM Hits 1
131,Shawn Mendes,Mercy,http://www.siriusxm.com/albumart/Live/1100/shawnmendes_58021727_m.jpg,1493378308.3141966,SiriusXM Hits 1
132,@MorningMashUp,FB/MorningMashUp,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_2.jpg,1493378488.3106825,SiriusXM Hits 1
133,My Chemical Romance,Welcome To The Black Parade,http://www.siriusxm.com/albumart/Live/1100/mychemicalro_581112E8_m.jpg,1493378668.3046458,SiriusXM Hits 1
134,Bruno Mars,That's What I Like,http://www.siriusxm.com/albumart/Live/1100/brunomars_58C80E78_m.jpg,1493378908.293918,SiriusXM Hits 1
135,Wutchuwant Crew,siriusxm.com/hits1,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_2.jpg,1493379088.3011158,SiriusXM Hits 1
136,Hailee Steinfeld/Grey/Zedd,Starving,http://www.siriusxm.com/albumart/Live/1130/haileesteinf_57F72E30_m.jpg,1493379148.2888875,SiriusXM Hits 1
137,@MorningMashUp,FB/MorningMashUp,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_2.jpg,1493379268.3059828,SiriusXM Hits 1
138,Selena Gomez/Kygo,It Ain't Me,http://www.siriusxm.com/albumart/Live/1130/selenagomezk_58AE42A3_m.jpg,1493379508.367713,SiriusXM Hits 1
139,Ed Sheeran,Shape Of You,http://www.siriusxm.com/albumart/Live/1130/edsheeran_58815DB6_m.jpg,1493379688.3166902,SiriusXM Hits 1
140,Lady Gaga,The Cure,http://www.siriusxm.com/albumart/Live/1130/ladygaga_58F85D58_m.jpg,1493379928.3156564,SiriusXM Hits 1
141,Ariana Grande,Dangerous Woman,http://www.siriusxm.com/albumart/Live/1130/arianagrande_56EAB4CF_m.jpg,1493380108.305248,SiriusXM Hits 1
142,Wutchuwant Crew,siriusxm.com/hits1,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_2.jpg,1493380288.3052056,SiriusXM Hits 1
143,Zedd/Alessia Cara,Stay,http://www.siriusxm.com/albumart/Live/1130/zeddalessiac_58B093BC_m.jpg,1493380348.2882063,SiriusXM Hits 1
144,Panic! At The Disco,L.A. Devotee,http://www.siriusxm.com/albumart/Live/1130/panicatthedi_5893B631_m.jpg,1493380528.307886,SiriusXM Hits 1
145,Machine Gun Kelly/Camila Cabello,Bad Things,http://www.siriusxm.com/albumart/Live/1130/machinegunke_5840CCB1_m.jpg,1493380708.3277063,SiriusXM Hits 1
146,@MorningMashUp,FB/MorningMashUp,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_2.jpg,1493380948.3317266,SiriusXM Hits 1
147,Ed Sheeran,Castle On The Hill,http://www.siriusxm.com/albumart/Live/1200/edsheeran_5870714F_m.jpg,1493381008.3259635,SiriusXM Hits 1
148,Clean Bandit/Sean Paul/Anne Marie,Rockabye,http://www.siriusxm.com/albumart/Live/1200/cleanbandits_58CA6C3E_m.jpg,1493381368.2840126,SiriusXM Hits 1
149,Steve Aoki/Louis Tomlinson,Just Hold On,http://www.siriusxm.com/albumart/Live/1200/steveaokilou_5859D85F_m.jpg,1493381548.3071113,SiriusXM Hits 1
150,Fall Out Boy,Young & Menace,http://www.siriusxm.com/albumart/Live/1200/falloutboy_59022142_m.jpg,1493381788.2970824,SiriusXM Hits 1
151,Chainsmokers,Paris,http://www.siriusxm.com/albumart/Live/1200/chainsmokers_58A83CE8_m.jpg,1493381968.2903035,SiriusXM Hits 1
152,@MorningMashUp,FB/MorningMashUp,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_2.jpg,1493382148.2956245,SiriusXM Hits 1
153,Charlie Puth,Attention,http://www.siriusxm.com/albumart/Live/1200/charlieputh_58F97557_m.jpg,1493382328.3406544,SiriusXM Hits 1
154,Maroon 5,Don't Wanna Know,http://www.siriusxm.com/albumart/Live/1200/maroon5_5802172D_m.jpg,1493382508.2988741,SiriusXM Hits 1
155,Bruno Mars,That's What I Like,http://www.siriusxm.com/albumart/Live/1230/brunomars_58C80E78_m.jpg,1493382748.3520086,SiriusXM Hits 1
156,"Cheryl Weidenweber/Norwood, OH",Best FB Friend 4Ever!!!,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_2.jpg,1493382928.3000429,SiriusXM Hits 1
157,Shawn Mendes,Mercy,http://www.siriusxm.com/albumart/Live/1230/shawnmendes_58021727_m.jpg,1493383108.2888722,SiriusXM Hits 1
158,Ed Sheeran,Shape Of You,http://www.siriusxm.com/albumart/Live/1230/edsheeran_58815DB6_m.jpg,1493383288.307272,SiriusXM Hits 1
159,The Chainsmokers/Halsey,Closer,http://www.siriusxm.com/albumart/Live/1230/thechainsmok_57D878ED_m.jpg,1493383588.3363822,SiriusXM Hits 1
160,Taylor Swift,New Romantics,http://www.siriusxm.com/albumart/Live/1230/taylorswift_58F63247_m.jpg,1493383768.3087938,SiriusXM Hits 1
161,Harry Styles,Sign Of The Times,http://www.siriusxm.com/albumart/Live/1230/harrystyles_5900A1BA_m.jpg,1493384128.3474658,SiriusXM Hits 1
162,Zedd/Alessia Cara,Stay,http://www.siriusxm.com/albumart/Live/1230/zeddalessiac_58B093BC_m.jpg,1493384368.3393874,SiriusXM Hits 1
163,James Arthur,Say You Won't Let Go,http://www.siriusxm.com/albumart/Live/1300/jamesarthur_58B69EF7_m.jpg,1493384668.3069882,SiriusXM Hits 1
164,Chainsmokers,Paris,http://www.siriusxm.com/albumart/Live/1300/chainsmokers_58A83CE8_m.jpg,1493384788.4274619,SiriusXM Hits 1
165,AJR,Weak,http://www.siriusxm.com/albumart/Live/1300/ajr_58929C7F_m.jpg,1493384968.3380651,SiriusXM Hits 1
166,5 Seconds of Summer,She Looks So Perfect,http://www.siriusxm.com/albumart/Live/1330/secondsofsum_57463A41_m.jpg,1493386528.2789714,SiriusXM Hits 1
167,Ed Sheeran,Shape Of You,http://www.siriusxm.com/albumart/Live/1330/edsheeran_58815DB6_m.jpg,1493386888.3456266,SiriusXM Hits 1
168,Zedd/Alessia Cara,Stay,http://www.siriusxm.com/albumart/Live/1330/zeddalessiac_58B093BC_m.jpg,1493387608.424726,SiriusXM Hits 1
169,Maroon 5,Cold,http://www.siriusxm.com/albumart/Live/1330/maroon5_58A5F7DE_m.jpg,1493387848.323173,SiriusXM Hits 1
170,Zayn/Taylor Swift,I Don't Wanna Live Forever,http://www.siriusxm.com/albumart/Live/1330/zayntaylorsw_589F2ED7_m.jpg,1493387908.3295505,SiriusXM Hits 1
171,Justin Timberlake,Can't Stop The Feeling,http://www.siriusxm.com/albumart/Live/1400/justintimber_5765C427_m.jpg,1493388448.2960198,SiriusXM Hits 1
172,@MorningMashUp,FB/MorningMashUp,http://www.siriusxm.com/albumart/Live/Default/DefaultMDS_m_2.jpg,1493388688.349068,SiriusXM Hits 1
